X ; Y ; Z ; time ; Temperature 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 0.0000000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.0000000e-03 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.0000001e-03 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.0000000e-03 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.9999999e-03 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 8.9999996e-03 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.7000001e-02 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.3000000e-02 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 6.4999998e-02 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.2899999e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.5700000e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 5.1300001e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 7.6899999e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 8.9999998e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 8.9999998e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 9.0099998e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 9.0199998e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 9.0299998e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 9.0499998e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 9.0899998e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 9.1699998e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 9.3299998e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 9.6499997e-01 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.0290000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.1570000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.4130000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8000000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8000000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8010000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8020000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8030000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8050000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8090000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8170000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8330000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.8649999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 1.9289999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.0570000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.3130000e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.6999999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.6999999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.7009999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.7019999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.7029999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.7049999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.7089999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.7169999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.7329999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.7649999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.8289999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 2.9569999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.2129999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.5999999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.5999999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.6009999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.6019999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.6029999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.6049999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.6089999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.6169999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.6329999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.6649999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.7289999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 3.8569999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.1129999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.4999999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.4999999e+00 ; 2.3500000e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.5009999e+00 ; 2.3487117e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.5019999e+00 ; 2.3474248e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.5029999e+00 ; 2.3461389e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.5049999e+00 ; 2.3435719e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.5089999e+00 ; 2.3384567e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.5169999e+00 ; 2.3283009e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.5329999e+00 ; 2.3082834e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.5649999e+00 ; 2.2693892e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.6289999e+00 ; 2.1959019e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 4.7569999e+00 ; 2.0642683e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 5.0129999e+00 ; 1.8504893e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 5.3999999e+00 ; 1.6105659e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 5.3999999e+00 ; 1.6105659e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 5.4009999e+00 ; 1.6099464e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 5.4019999e+00 ; 1.6093275e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 5.4029999e+00 ; 1.6087093e+02 
3.500e+01 ; 4.000e+00 ; 6.000e-01 ; 5.4049999e+00 ; 1.6074750e+02 
