   2.5200000e+02   2.1000000e+01   4.8000000e+00   3.8500000e+00   3.7428009e-02
   2.2300000e+02   2.9000000e+01   8.0000000e+00   3.1500000e+00  -5.6823887e-02
   2.5200000e+02   2.1000000e+01   5.6000000e+00   1.7500000e+00   2.3319327e-02
   2.1900000e+02   2.3000000e+01   1.0400000e+01   2.4500000e+00  -1.0240726e-01
   2.4700000e+02   3.7000000e+01   1.6000000e+00   3.5000000e-01   1.6268733e-01
   2.5500000e+02   4.6000000e+01   7.2000000e+00   1.0500000e+00  -9.9787205e-02
   2.3400000e+02   3.4000000e+01   7.2000000e+00   3.8500000e+00  -1.5798483e-01
   2.4700000e+02   3.7000000e+01   4.8000000e+00   3.8500000e+00  -6.7745636e-03
   2.5200000e+02   2.1000000e+01   5.6000000e+00   1.0500000e+00   1.4631527e-01
   2.4200000e+02   2.6000000e+01   7.2000000e+00   3.1500000e+00   7.5191750e-02
   2.5200000e+02   2.1000000e+01   8.8000000e+00   1.0500000e+00  -3.7500344e-02
   2.1000000e+02   2.8000000e+01   4.0000000e+00   1.7500000e+00  -1.8655787e-02
   2.6000000e+02   3.5000000e+01   5.6000000e+00   1.0500000e+00  -2.2084768e-02
   2.5200000e+02   2.1000000e+01   9.6000000e+00   3.5000000e-01   2.3569451e-02
   2.5500000e+02   4.6000000e+01   8.0000000e+00   1.0500000e+00  -7.1861522e-02
   2.6000000e+02   3.5000000e+01   6.4000000e+00   2.4500000e+00   4.2783170e-02
   2.6000000e+02   3.5000000e+01   8.8000000e+00   2.4500000e+00   6.2847123e-03
   2.1000000e+02   2.8000000e+01   1.1200000e+01   3.1500000e+00  -2.9493904e-01
   2.3400000e+02   3.4000000e+01   1.6000000e+00   3.1500000e+00   9.3830349e-04
   2.5500000e+02   4.6000000e+01   9.6000000e+00   3.5000000e-01  -6.0762063e-02
   2.1000000e+02   2.8000000e+01   4.0000000e+00   1.0500000e+00  -5.6763294e-02
   2.5200000e+02   2.1000000e+01   3.2000000e+00   3.8500000e+00  -2.1707878e-02
   2.4200000e+02   2.6000000e+01   3.2000000e+00   2.4500000e+00   9.6658973e-02
   2.4700000e+02   3.7000000e+01   1.0400000e+01   2.4500000e+00  -1.5412928e-01
   2.1000000e+02   2.8000000e+01   3.2000000e+00   3.5000000e-01   4.9313872e-02
   2.4200000e+02   2.6000000e+01   6.4000000e+00   1.7500000e+00   2.4852290e-02
   2.2300000e+02   2.9000000e+01   5.6000000e+00   2.4500000e+00  -9.2686672e-02
   2.3400000e+02   3.4000000e+01   8.0000000e-01   3.1500000e+00  -4.9668239e-02
   2.5200000e+02   2.1000000e+01   6.4000000e+00   3.8500000e+00   4.1131329e-02
   2.1900000e+02   2.3000000e+01   3.2000000e+00   2.4500000e+00   3.6021937e-02
   2.3400000e+02   3.4000000e+01   7.2000000e+00   3.1500000e+00  -1.3073265e-01
   2.1000000e+02   2.8000000e+01   6.4000000e+00   3.1500000e+00  -2.8930307e-01
   2.4700000e+02   3.7000000e+01   4.0000000e+00   3.8500000e+00  -3.7166229e-04
   2.1000000e+02   2.8000000e+01   6.4000000e+00   3.1500000e+00  -2.1517355e-01
   2.4200000e+02   2.6000000e+01   1.6000000e+00   3.5000000e-01   7.9385020e-02
   2.5500000e+02   4.6000000e+01   5.6000000e+00   1.7500000e+00  -3.1195302e-01
   2.5500000e+02   4.6000000e+01   6.4000000e+00   2.4500000e+00  -1.7583808e-01
   2.5500000e+02   4.6000000e+01   5.6000000e+00   1.7500000e+00  -1.8404658e-01
   2.4200000e+02   2.6000000e+01   4.0000000e+00   3.5000000e-01   3.7249580e-02
   2.3400000e+02   3.4000000e+01   8.0000000e+00   2.4500000e+00  -7.1289838e-02
   2.5500000e+02   4.6000000e+01   1.1200000e+01   1.0500000e+00  -2.4534461e-01
   2.1900000e+02   2.3000000e+01   4.0000000e+00   1.7500000e+00   6.2081695e-02
   2.1000000e+02   2.8000000e+01   1.0400000e+01   2.4500000e+00  -3.5052884e-01
   2.1900000e+02   2.3000000e+01   4.8000000e+00   3.8500000e+00  -4.1335497e-02
   2.3400000e+02   3.4000000e+01   8.0000000e+00   2.4500000e+00  -7.3080684e-02
   2.2300000e+02   2.9000000e+01   6.4000000e+00   3.8500000e+00  -1.0341805e-01
   2.3400000e+02   3.4000000e+01   4.8000000e+00   1.7500000e+00   2.1149328e-02
   2.4700000e+02   3.7000000e+01   6.4000000e+00   3.5000000e-01   1.6870713e-01
   2.5500000e+02   4.6000000e+01   6.4000000e+00   2.4500000e+00  -1.8918759e-01
   2.3400000e+02   3.4000000e+01   8.0000000e-01   3.5000000e-01   5.9195969e-02
   2.2300000e+02   2.9000000e+01   4.8000000e+00   3.8500000e+00  -7.0398047e-02
   2.4700000e+02   3.7000000e+01   8.0000000e-01   1.0500000e+00   2.8711326e-02
   2.6000000e+02   3.5000000e+01   7.2000000e+00   1.0500000e+00   4.5072832e-02
   2.2300000e+02   2.9000000e+01   1.1200000e+01   2.4500000e+00  -2.1318010e-01
   2.2300000e+02   2.9000000e+01   5.6000000e+00   3.5000000e-01   8.4143033e-02
   2.2300000e+02   2.9000000e+01   9.6000000e+00   3.5000000e-01  -9.9574222e-02
   2.5200000e+02   2.1000000e+01   2.4000000e+00   2.4500000e+00   6.5019353e-02
   2.5500000e+02   4.6000000e+01   3.2000000e+00   1.7500000e+00   8.3322759e-02
   2.1900000e+02   2.3000000e+01   7.2000000e+00   3.8500000e+00  -8.5375368e-02
   2.4200000e+02   2.6000000e+01   1.6000000e+00   3.5000000e-01   1.3200248e-01
   2.2300000e+02   2.9000000e+01   2.4000000e+00   3.8500000e+00  -8.5174976e-02
   2.5200000e+02   2.1000000e+01   8.0000000e+00   1.7500000e+00  -8.1079753e-02
   2.6000000e+02   3.5000000e+01   8.8000000e+00   3.1500000e+00   7.7851245e-02
   2.5500000e+02   4.6000000e+01   8.8000000e+00   3.1500000e+00  -1.9200436e-01
   2.4700000e+02   3.7000000e+01   5.6000000e+00   3.1500000e+00  -9.2620113e-02
   2.3400000e+02   3.4000000e+01   9.6000000e+00   2.4500000e+00  -1.8105846e-01
   2.4700000e+02   3.7000000e+01   1.6000000e+00   1.0500000e+00   5.2550312e-02
   2.4700000e+02   3.7000000e+01   6.4000000e+00   3.8500000e+00  -2.5868182e-02
   2.2300000e+02   2.9000000e+01   5.6000000e+00   1.7500000e+00  -7.1036172e-02
   2.4700000e+02   3.7000000e+01   7.2000000e+00   3.5000000e-01   1.6781488e-01
   2.6000000e+02   3.5000000e+01   1.6000000e+00   1.7500000e+00  -6.7768436e-03
   2.5500000e+02   4.6000000e+01   9.6000000e+00   3.1500000e+00  -1.9876555e-01
   2.3400000e+02   3.4000000e+01   1.1200000e+01   1.7500000e+00  -1.4070455e-01
   2.1900000e+02   2.3000000e+01   9.6000000e+00   3.5000000e-01  -9.0157201e-02
   2.2300000e+02   2.9000000e+01   2.4000000e+00   3.1500000e+00   3.1067948e-02
   2.4700000e+02   3.7000000e+01   4.8000000e+00   1.7500000e+00   2.7905956e-02
   2.1900000e+02   2.3000000e+01   3.2000000e+00   3.8500000e+00  -8.6418568e-03
   2.3400000e+02   3.4000000e+01   4.0000000e+00   3.8500000e+00  -6.4004831e-02
   2.5500000e+02   4.6000000e+01   1.6000000e+00   3.8500000e+00  -7.0709293e-03
   2.4700000e+02   3.7000000e+01   3.2000000e+00   3.8500000e+00  -1.1344462e-02
   2.4200000e+02   2.6000000e+01   4.8000000e+00   3.1500000e+00   6.6164504e-02
   2.2300000e+02   2.9000000e+01   9.6000000e+00   3.5000000e-01  -9.0356995e-02
   2.4700000e+02   3.7000000e+01   1.1200000e+01   3.5000000e-01   4.8215656e-02
   2.4200000e+02   2.6000000e+01   4.0000000e+00   3.5000000e-01   9.0254719e-02
   2.1000000e+02   2.8000000e+01   8.0000000e+00   3.1500000e+00  -2.3518896e-01
   2.5200000e+02   2.1000000e+01   1.6000000e+00   3.5000000e-01   1.8143681e-01
   2.6000000e+02   3.5000000e+01   1.0400000e+01   1.7500000e+00   3.1353217e-02
   2.4200000e+02   2.6000000e+01   3.2000000e+00   3.1500000e+00   2.8434137e-02
   2.4200000e+02   2.6000000e+01   1.6000000e+00   3.1500000e+00   2.1141489e-02
   2.4200000e+02   2.6000000e+01   9.6000000e+00   1.7500000e+00   3.6536290e-02
   2.4700000e+02   3.7000000e+01   2.4000000e+00   2.4500000e+00  -7.4783767e-02
   2.5500000e+02   4.6000000e+01   1.6000000e+00   2.4500000e+00  -5.1355647e-04
   2.1000000e+02   2.8000000e+01   1.1200000e+01   1.0500000e+00  -3.3698767e-01
   2.1000000e+02   2.8000000e+01   6.4000000e+00   3.8500000e+00  -2.5726722e-01
   2.1900000e+02   2.3000000e+01   4.0000000e+00   3.8500000e+00  -4.7884912e-02
   2.2300000e+02   2.9000000e+01   1.1200000e+01   3.5000000e-01  -1.7628691e-01
   2.4700000e+02   3.7000000e+01   1.0400000e+01   3.5000000e-01   1.2138055e-01
   2.4200000e+02   2.6000000e+01   1.0400000e+01   2.4500000e+00  -3.9783666e-03
   2.5500000e+02   4.6000000e+01   8.8000000e+00   3.5000000e-01  -1.0713902e-01
   2.3400000e+02   3.4000000e+01   3.2000000e+00   2.4500000e+00   5.8574629e-02
   2.3400000e+02   3.4000000e+01   2.4000000e+00   3.1500000e+00   6.0028971e-02
   2.4700000e+02   3.7000000e+01   1.6000000e+00   1.7500000e+00   2.5296350e-02
   2.4700000e+02   3.7000000e+01   8.0000000e-01   1.7500000e+00  -2.8561448e-03
   2.5500000e+02   4.6000000e+01   1.1200000e+01   3.5000000e-01  -1.8801322e-01
   2.2300000e+02   2.9000000e+01   4.8000000e+00   3.5000000e-01   7.2883686e-02
   2.3400000e+02   3.4000000e+01   8.0000000e+00   3.1500000e+00  -7.5571469e-02
   2.6000000e+02   3.5000000e+01   2.4000000e+00   3.8500000e+00  -6.1726295e-02
   2.4700000e+02   3.7000000e+01   8.8000000e+00   3.8500000e+00  -8.4679058e-02
   2.1000000e+02   2.8000000e+01   1.6000000e+00   3.1500000e+00  -2.1767644e-02
   2.6000000e+02   3.5000000e+01   4.0000000e+00   3.1500000e+00   5.3571385e-02
   2.6000000e+02   3.5000000e+01   4.0000000e+00   1.7500000e+00   7.8864590e-02
   2.4700000e+02   3.7000000e+01   7.2000000e+00   3.8500000e+00  -6.0536642e-02
   2.4700000e+02   3.7000000e+01   2.4000000e+00   1.7500000e+00   1.2556349e-02
   2.4700000e+02   3.7000000e+01   4.8000000e+00   1.7500000e+00  -3.8249668e-03
   2.1900000e+02   2.3000000e+01   8.0000000e-01   2.4500000e+00  -2.9290957e-02
   2.6000000e+02   3.5000000e+01   4.8000000e+00   3.8500000e+00  -6.8289655e-02
   2.5200000e+02   2.1000000e+01   1.6000000e+00   3.5000000e-01   1.3946579e-01
   2.3400000e+02   3.4000000e+01   2.4000000e+00   2.4500000e+00  -4.4306128e-02
   2.3400000e+02   3.4000000e+01   4.0000000e+00   1.0500000e+00   3.5027685e-02
   2.4700000e+02   3.7000000e+01   4.0000000e+00   3.1500000e+00   7.2517321e-02
   2.5200000e+02   2.1000000e+01   6.4000000e+00   3.1500000e+00   5.9332986e-02
   2.1000000e+02   2.8000000e+01   8.8000000e+00   1.7500000e+00  -2.4189867e-01
   2.1900000e+02   2.3000000e+01   8.8000000e+00   1.7500000e+00  -6.8525013e-02
   2.3400000e+02   3.4000000e+01   5.6000000e+00   3.8500000e+00  -9.2879356e-02
   2.3400000e+02   3.4000000e+01   8.8000000e+00   1.0500000e+00  -6.0563533e-02
   2.4700000e+02   3.7000000e+01   1.0400000e+01   2.4500000e+00  -8.4674301e-02
   2.4700000e+02   3.7000000e+01   8.0000000e+00   1.7500000e+00  -2.0656824e-02
   2.2300000e+02   2.9000000e+01   8.8000000e+00   1.0500000e+00  -9.9566498e-02
   2.1000000e+02   2.8000000e+01   3.2000000e+00   3.5000000e-01   7.2374465e-02
   2.1000000e+02   2.8000000e+01   8.8000000e+00   2.4500000e+00  -1.5095088e-01
   2.5500000e+02   4.6000000e+01   8.0000000e+00   1.7500000e+00  -1.1669052e-01
   2.4700000e+02   3.7000000e+01   1.6000000e+00   1.0500000e+00   6.9463222e-02
   2.6000000e+02   3.5000000e+01   3.2000000e+00   3.1500000e+00  -5.9948380e-02
   2.6000000e+02   3.5000000e+01   6.4000000e+00   1.7500000e+00   2.8190917e-02
   2.2300000e+02   2.9000000e+01   5.6000000e+00   3.1500000e+00  -9.2380090e-02
   2.4700000e+02   3.7000000e+01   1.6000000e+00   3.8500000e+00  -6.0503212e-02
   2.5500000e+02   4.6000000e+01   3.2000000e+00   1.0500000e+00   5.1996192e-02
   2.4700000e+02   3.7000000e+01   1.1200000e+01   3.1500000e+00  -1.3489400e-01
   2.2300000e+02   2.9000000e+01   1.6000000e+00   3.1500000e+00   7.7190452e-03
   2.4200000e+02   2.6000000e+01   9.6000000e+00   3.8500000e+00  -1.0006230e-02
   2.3400000e+02   3.4000000e+01   7.2000000e+00   1.0500000e+00  -7.0509841e-02
   2.3400000e+02   3.4000000e+01   2.4000000e+00   3.8500000e+00  -1.0649812e-01
   2.2300000e+02   2.9000000e+01   4.8000000e+00   1.7500000e+00  -2.9451654e-02
   2.2300000e+02   2.9000000e+01   7.2000000e+00   1.7500000e+00  -6.0257789e-02
   2.5200000e+02   2.1000000e+01   4.0000000e+00   1.0500000e+00   8.7091594e-02
   2.1900000e+02   2.3000000e+01   1.0400000e+01   1.0500000e+00  -1.3125931e-01
   2.1000000e+02   2.8000000e+01   1.0400000e+01   1.0500000e+00  -3.2231409e-01
   2.3400000e+02   3.4000000e+01   1.1200000e+01   3.8500000e+00  -2.4617016e-01
   2.4700000e+02   3.7000000e+01   8.0000000e+00   1.7500000e+00  -3.3462148e-02
   2.3400000e+02   3.4000000e+01   2.4000000e+00   2.4500000e+00   1.7632796e-02
   2.2300000e+02   2.9000000e+01   8.8000000e+00   3.5000000e-01  -2.5787969e-02
   2.3400000e+02   3.4000000e+01   1.1200000e+01   1.0500000e+00  -1.0098984e-01
   2.2300000e+02   2.9000000e+01   6.4000000e+00   1.0500000e+00   1.1017929e-02
   2.5500000e+02   4.6000000e+01   4.8000000e+00   3.1500000e+00  -6.2118916e-02
   2.4700000e+02   3.7000000e+01   2.4000000e+00   3.8500000e+00  -4.8799218e-02
   2.5500000e+02   4.6000000e+01   9.6000000e+00   1.0500000e+00  -1.8317303e-01
   2.1900000e+02   2.3000000e+01   3.2000000e+00   3.5000000e-01   1.5046141e-01
   2.1000000e+02   2.8000000e+01   4.8000000e+00   3.5000000e-01   4.9218778e-02
   2.5200000e+02   2.1000000e+01   6.4000000e+00   3.5000000e-01  -1.7795623e-03
   2.3400000e+02   3.4000000e+01   7.2000000e+00   3.1500000e+00  -1.1048393e-01
   2.5200000e+02   2.1000000e+01   1.0400000e+01   2.4500000e+00  -5.3402008e-02
   2.1900000e+02   2.3000000e+01   8.0000000e+00   3.1500000e+00  -3.3565612e-02
   2.1900000e+02   2.3000000e+01   8.0000000e+00   1.0500000e+00  -1.2283550e-02
   2.4200000e+02   2.6000000e+01   7.2000000e+00   2.4500000e+00   3.8970229e-02
   2.6000000e+02   3.5000000e+01   6.4000000e+00   3.1500000e+00  -3.7340295e-02
   2.4200000e+02   2.6000000e+01   7.2000000e+00   3.8500000e+00   5.1974882e-02
   2.2300000e+02   2.9000000e+01   3.2000000e+00   3.1500000e+00  -1.7844629e-02
   2.4200000e+02   2.6000000e+01   1.1200000e+01   3.1500000e+00  -4.4376296e-02
   2.5200000e+02   2.1000000e+01   1.1200000e+01   3.5000000e-01   1.0394267e-01
   2.5200000e+02   2.1000000e+01   8.0000000e-01   1.0500000e+00   6.5176041e-02
   2.6000000e+02   3.5000000e+01   5.6000000e+00   2.4500000e+00   6.0273610e-02
   2.3400000e+02   3.4000000e+01   2.4000000e+00   3.8500000e+00  -2.6939177e-02
   2.4700000e+02   3.7000000e+01   4.8000000e+00   1.0500000e+00   3.9290515e-02
   2.3400000e+02   3.4000000e+01   8.0000000e+00   2.4500000e+00  -9.2158457e-02
   2.5500000e+02   4.6000000e+01   2.4000000e+00   3.8500000e+00  -4.8645928e-02
   2.1900000e+02   2.3000000e+01   9.6000000e+00   1.7500000e+00  -7.4608313e-02
   2.2300000e+02   2.9000000e+01   8.0000000e+00   3.8500000e+00  -1.1678031e-01
   2.4700000e+02   3.7000000e+01   5.6000000e+00   3.5000000e-01   1.8455321e-01
   2.3400000e+02   3.4000000e+01   9.6000000e+00   2.4500000e+00  -1.4299404e-01
   2.4700000e+02   3.7000000e+01   9.6000000e+00   1.7500000e+00  -4.5891204e-02
   2.5500000e+02   4.6000000e+01   1.0400000e+01   3.8500000e+00  -2.3040309e-01
   2.3400000e+02   3.4000000e+01   1.0400000e+01   3.8500000e+00  -2.3070992e-01
   2.1000000e+02   2.8000000e+01   1.0400000e+01   1.7500000e+00  -2.8314827e-01
   2.4700000e+02   3.7000000e+01   1.6000000e+00   3.8500000e+00  -4.7316627e-02
   2.1000000e+02   2.8000000e+01   8.0000000e-01   3.1500000e+00  -7.4994098e-02
   2.4700000e+02   3.7000000e+01   3.2000000e+00   3.5000000e-01   1.6436672e-01
   2.6000000e+02   3.5000000e+01   8.0000000e+00   3.8500000e+00  -1.1055032e-02
   2.1900000e+02   2.3000000e+01   9.6000000e+00   3.5000000e-01  -5.6794219e-02
   2.2300000e+02   2.9000000e+01   1.6000000e+00   3.5000000e-01   9.8620248e-02
   2.1900000e+02   2.3000000e+01   8.0000000e+00   3.5000000e-01   2.6961229e-02
   2.1000000e+02   2.8000000e+01   1.6000000e+00   3.5000000e-01   1.1565795e-01
   2.4700000e+02   3.7000000e+01   8.0000000e-01   3.5000000e-01   1.3014239e-01
   2.6000000e+02   3.5000000e+01   5.6000000e+00   1.7500000e+00   3.4515517e-02
   2.4700000e+02   3.7000000e+01   7.2000000e+00   1.0500000e+00   3.6309011e-02
   2.5200000e+02   2.1000000e+01   4.0000000e+00   1.0500000e+00   6.3509091e-02
   2.2300000e+02   2.9000000e+01   8.8000000e+00   3.5000000e-01  -1.3214842e-02
   2.6000000e+02   3.5000000e+01   9.6000000e+00   3.8500000e+00  -4.7088275e-02
   2.1000000e+02   2.8000000e+01   9.6000000e+00   3.5000000e-01  -1.8425542e-01
   2.1000000e+02   2.8000000e+01   3.2000000e+00   3.1500000e+00  -6.9794961e-02
   2.4700000e+02   3.7000000e+01   4.0000000e+00   3.1500000e+00   4.8527687e-02
   2.5500000e+02   4.6000000e+01   8.8000000e+00   3.5000000e-01  -6.0762063e-02
   2.4200000e+02   2.6000000e+01   6.4000000e+00   3.1500000e+00   1.0227069e-01
   2.3400000e+02   3.4000000e+01   8.0000000e-01   2.4500000e+00  -1.1316536e-01
   2.1000000e+02   2.8000000e+01   8.8000000e+00   1.0500000e+00  -2.1280316e-01
   2.3400000e+02   3.4000000e+01   8.0000000e+00   1.0500000e+00  -7.0509841e-02
   2.2300000e+02   2.9000000e+01   8.0000000e-01   3.5000000e-01   9.7238419e-02
   2.4200000e+02   2.6000000e+01   8.8000000e+00   1.0500000e+00   7.0809513e-02
   2.4700000e+02   3.7000000e+01   5.6000000e+00   1.0500000e+00   2.9447552e-05
   2.4200000e+02   2.6000000e+01   1.1200000e+01   3.1500000e+00   1.0830690e-02
   2.2300000e+02   2.9000000e+01   6.4000000e+00   2.4500000e+00  -7.3904279e-02
   2.4200000e+02   2.6000000e+01   6.4000000e+00   3.8500000e+00   3.2670882e-02
   2.4700000e+02   3.7000000e+01   1.1200000e+01   3.8500000e+00  -2.4723906e-01
   2.3400000e+02   3.4000000e+01   5.6000000e+00   2.4500000e+00  -2.8828804e-02
   2.1900000e+02   2.3000000e+01   3.2000000e+00   2.4500000e+00   6.4323455e-02
   2.2300000e+02   2.9000000e+01   1.1200000e+01   3.1500000e+00  -3.0300391e-01
   2.3400000e+02   3.4000000e+01   5.6000000e+00   3.5000000e-01   6.1624142e-03
   2.1900000e+02   2.3000000e+01   5.6000000e+00   3.1500000e+00  -2.0079337e-02
   2.5200000e+02   2.1000000e+01   8.8000000e+00   1.7500000e+00  -1.6708799e-03
   2.4200000e+02   2.6000000e+01   8.0000000e-01   1.0500000e+00   1.0491953e-01
   2.4700000e+02   3.7000000e+01   4.0000000e+00   2.4500000e+00   7.3524519e-02
   2.1000000e+02   2.8000000e+01   8.0000000e+00   3.8500000e+00  -2.5393474e-01
   2.3400000e+02   3.4000000e+01   3.2000000e+00   3.8500000e+00  -1.3000074e-01
   2.5500000e+02   4.6000000e+01   4.0000000e+00   2.4500000e+00   5.6145205e-02
   2.2300000e+02   2.9000000e+01   2.4000000e+00   1.0500000e+00   6.2257981e-02
   2.3400000e+02   3.4000000e+01   4.8000000e+00   2.4500000e+00  -3.9268058e-02
   2.2300000e+02   2.9000000e+01   8.8000000e+00   2.4500000e+00  -3.5210717e-02
   2.4700000e+02   3.7000000e+01   6.4000000e+00   2.4500000e+00   2.0987159e-02
   2.2300000e+02   2.9000000e+01   2.4000000e+00   3.8500000e+00  -2.8749095e-02
   2.2300000e+02   2.9000000e+01   4.0000000e+00   1.7500000e+00  -1.2638268e-02
   2.3400000e+02   3.4000000e+01   5.6000000e+00   3.8500000e+00  -7.9244831e-02
   2.6000000e+02   3.5000000e+01   1.0400000e+01   2.4500000e+00   2.0403230e-02
   2.5500000e+02   4.6000000e+01   8.0000000e+00   1.7500000e+00  -1.0436424e-01
   2.6000000e+02   3.5000000e+01   6.4000000e+00   3.5000000e-01   1.5093746e-01
   2.4700000e+02   3.7000000e+01   4.0000000e+00   3.8500000e+00   3.5149764e-03
   2.4700000e+02   3.7000000e+01   8.8000000e+00   3.1500000e+00  -3.0599059e-02
   2.4700000e+02   3.7000000e+01   1.1200000e+01   2.4500000e+00  -1.2364928e-01
   2.2300000e+02   2.9000000e+01   3.2000000e+00   3.1500000e+00   1.7672421e-02
   2.4700000e+02   3.7000000e+01   7.2000000e+00   2.4500000e+00   3.2996243e-03
   2.4200000e+02   2.6000000e+01   4.8000000e+00   3.5000000e-01   8.9586890e-02
   2.5500000e+02   4.6000000e+01   6.4000000e+00   3.1500000e+00  -1.7009657e-01
   2.2300000e+02   2.9000000e+01   5.6000000e+00   3.5000000e-01   5.7068537e-02
   2.3400000e+02   3.4000000e+01   6.4000000e+00   3.5000000e-01   5.5553692e-03
   2.4200000e+02   2.6000000e+01   9.6000000e+00   3.8500000e+00  -1.5182718e-02
   2.5500000e+02   4.6000000e+01   1.6000000e+00   1.7500000e+00   1.9420123e-02
   2.2300000e+02   2.9000000e+01   8.0000000e+00   3.1500000e+00  -6.6896866e-02
   2.3400000e+02   3.4000000e+01   9.6000000e+00   1.7500000e+00  -1.4214219e-01
   2.4700000e+02   3.7000000e+01   8.0000000e+00   3.5000000e-01   7.0931847e-02
   2.5200000e+02   2.1000000e+01   1.1200000e+01   3.5000000e-01   1.9531127e-02
   2.1000000e+02   2.8000000e+01   1.1200000e+01   1.7500000e+00  -2.5741807e-01
   2.4700000e+02   3.7000000e+01   9.6000000e+00   3.5000000e-01   5.1569363e-02
   2.6000000e+02   3.5000000e+01   9.6000000e+00   3.1500000e+00   2.2552124e-02
   2.1000000e+02   2.8000000e+01   9.6000000e+00   2.4500000e+00  -2.4882215e-01
   2.2300000e+02   2.9000000e+01   1.0400000e+01   2.4500000e+00  -2.1510876e-01
   2.4700000e+02   3.7000000e+01   8.0000000e-01   3.1500000e+00  -7.7362389e-02
   2.1900000e+02   2.3000000e+01   8.8000000e+00   3.5000000e-01  -4.4352089e-02
   2.5500000e+02   4.6000000e+01   8.0000000e+00   1.0500000e+00  -5.2162205e-02
